"input_width","label_width","SER_1%","SER_2%","SER_5%","SER_10%","SER_25%","SER_50%","SER_75%","RMSE"
"5","5","1.318277976611","0.65647092014688","0.27049703442003","0.22580924601267","0.17048709187912","0.097630797551765","0.029593044020057","0.037130568761552"
"5","5","0.78502556195213","0.48580530146431","0.3797724547759","0.055776166035316","0.12401251778006","0.059211052172624","0.088415129110104","0.050312508661987"
"5","5","0.84017202430637","0.8756625200656","0.54096759285728","0.19418718798143","0.075999631191103","0.1026847738962","0.054822304963467","0.047712495685699"
"5","5","1.0820242370854","0.65823144158271","0.17570753424234","0.27143793869866","0.20692941995209","0.074624655624298","0.053541855526204","0.040773107127687"
"5","5","0.62799196325589","0.66874235815005","0.3418523052015","0.21933413088977","0.063510714923105","0.055546919905495","0.030711403129043","0.044411695323564"
"5","5","0.88944455866839","0.44457590146307","0.22070040075449","0.17528848365065","0.11714270785052","0.10597407484398","0.034753512823042","0.032412209193158"
"5","5","1.4451159294796","0.81478080841387","0.37268057800922","0.1539360327864","0.077617125022043","0.052564970118756","0.052523992147454","0.064721500633895"
"5","5","0.67527154338985","0.53235800936692","0.24037986904169","0.2657906299041","0.1689127579878","0.074864027578611","0.079954225528889","0.072564778105908"
"5","5","1.2682057183131","0.49266710305412","0.40908508075161","0.25789445972576","0.046671926163478","0.031346085831365","0.040272773491679","0.022561575734226"
"5","5","0.91827334071676","0.67401117752382","0.37600917983841","0.2453821922219","0.075649720384571","0.11721239574844","0.051126139288696","0.039879258710075"
"5","5","1.2331758003162","0.68411936783125","0.32873204844173","0.23507377260015","0.12643912507935","0.074373707293689","0.059695766060979","0.038500750731697"
"5","5","0.86268842625524","0.6481334270038","0.31866987312997","0.20762543070995","0.03969948995479","0.036812102693492","0.030859700239672","0.042168967274932"
"5","5","0.84888521353149","0.54105508999279","0.41477143123529","0.22431146237507","0.14364099130935","0.088452896439061","0.057908857784957","0.051276086874942"
"5","5","1.4533076102917","0.59602881420558","0.4689630758649","0.17204139230786","0.11901097610083","0.070356261971572","-0.0059241073014224","0.014941501963529"
"5","5","0.55493316835792","1.1196954403527","0.48955300224304","0.13246620689731","0.17704995535514","0.039177866792815","0.058811115108679","0.04369262428698"
"5","5","1.0086773857927","0.72847461623114","0.38604031394342","0.33265484777595","0.077396192544269","0.060089079116978","0.049853340082454","0.020644892202134"
"5","5","1.3004498853813","0.63032748204336","0.35557917926721","0.27163435669108","0.12967408918348","0.036190542614654","0.063078232591154","0.053746638160895"
"5","5","1.4255820055942","0.7683977805866","0.51784696386112","0.16914402281366","0.090930372303346","0.060005575823722","0.081650498997235","0.052651993091233"
"5","5","0.62922855890831","0.8635859717609","0.30567953304838","0.34156466976957","0.16451924334686","0.11318544072262","0.10027647549221","0.057204504401433"
"5","5","1.4244471809586","1.1309217233223","0.37039907305948","0.23752716690073","0.12491757702271","0.08577039623144","0.040088538658705","0.056228798878431"
"5","5","1.4802916029669","0.51391414614306","0.43192157157954","0.33248599040603","0.10335825509322","0.042281503003216","0.041368350456059","0.043248633394456"
"5","5","0.70074928869602","0.35332250080408","0.32459066989762","0.20189148851872","0.10627258057176","0.1199067115971","0.068668364479158","0.061901179557404"
"5","5","0.98719140624064","0.85747769364251","0.48288541007914","0.27767908221424","0.10799141371381","0.10937031696531","0.048500351984299","0.054366851558702"
"5","5","1.3763001430737","0.63320742591199","0.35603274153383","0.15369016485097","0.03316714710411","0.063998613004568","0.093178624658311","0.065376698961357"
"5","5","1.3600621726011","0.76624278095154","0.45091006555247","0.24167426470178","0.037741012193687","0.031865580713243","0.051669837174775","0.036908690163482"
"5","5","0.81908308627854","0.40385504168711","0.33453179394295","0.30106594635303","0.2229478613403","0.07175702065853","0.073781094015412","0.049066636085205"
"5","5","1.160968159653","0.56149104127728","0.22180485636106","0.31933684763778","0.10588254806654","0.09788425512114","0.024107162462479","0.055042369718063"
"5","5","1.0894035837443","0.65421752090773","0.49013980695046","0.25398587171999","0.21143840443348","0.048325145521409","0.036567121646233","0.033404253054379"
"5","5","1.1364501958665","0.48346507097999","0.13309868568228","0.060733684799825","0.11965216736166","0.039120620977441","0.021378888350787","0.043145911873534"
"5","5","1.1073222717131","0.81376152313291","0.54519787443363","0.19157686204965","0.12633698478742","0.018416609466454","0.072767407029233","0.027002319829463"
